"summonerId","summonerName","leaguePoints","wins","losses","veteran","inactive","freshBlood","hotStreak"
-lu5UTcYGppew66fWamOeKyO4RRHWbRj8X4Wy0_ttiNGm3g,Dear  X,59,77,58,0,0,0,0
-M8WgUFIl-AS31yHwgQLUVcFGqCsihxlttGJhtOoEA3cn-8,DRX Crush,222,197,179,1,0,0,0
-mCWmdIoi-Y_g4oY_QGt0w3izi__MDjEAZJOQ6o6oVCCFgeGkqxgbvwa8A,invinciblez,1,52,29,0,0,1,1
-mJv5-lQdqY0PHFzEkaC1zyOzem_RwUvjA2g9z-djbPjbcaRgY4vVzasyA,xue hui jie shou,140,125,116,1,0,0,0
-N_53sdF6fGXt0yTsD2OPH0eqFyJmsAunEHnT8joi9XcgvE,"00915",218,57,39,0,0,0,1
-ne93sm4RMRXwl1XqoXjxPnvYlRINAx0zEfXWs5TTXqMUVY,김선수짱,75,118,82,0,0,0,0
-NIgjqMPbUwxqYi18iMat1Yc29R0956G--7cJiI40OhIzZQ,니니축,114,93,79,0,0,1,1
-NivBL-dhaadwz46qBWcwzilTmVLiAZsV649RpuBHPhfwQ,pvman,183,121,106,0,0,1,0
-nmvuOR96Jnb48aSPt1E4xj5s4VmngRpTiaX5BkguAmV954,szpt,348,640,624,0,0,1,0
-NUla_f3xG6zFyFPK71ZdlY75ete19V2Pwamy7ih0XbeIlmGYwU6E_Rc4w,인간백정이다,39,141,121,0,0,1,0
-nVKvfo8byU4IJbSwvCpgcJJVmge6HnAuBruujkQeLYxN94,KARAZ,0,207,173,0,0,0,0
-o9tpCllfywKP9VJ6U-H9cXvUirrgFslzyOhRCn9Dz7h2Nk,moon of dark,98,151,136,1,0,0,0
-oBUiHOP94Vi9BvhQFQN8KG4u6Wj8fyw9IRvC-Rfh8t2BnU,양날손도끼,93,257,251,1,0,0,0
-OfZZziJjUzv2DYWURMRsmUSQrF1Vr7TOLfHtyW9cS3oTJs,앙 유섭띠,1,62,48,0,0,1,1
-OIq9LIktmhZoD9boO5MTObCrnNltC1fQXeMI8nZ6M8ESlk0v504ZU1yxA,일단시작해라,23,206,169,0,0,1,0
-oIs_Wi_ZnI9Uknr_o25cUmIleZN5cQGaDGi9wPPYZQRzA,지코매니저빵테,147,299,291,0,0,0,1
-OjupJNyfigosBeRZk-BBnKtNontorngMw0zK1mEy9Iz_-T9Dr4Lw6iQaw,사불상사불상,156,192,185,0,0,0,0
-OV14G8mw3RWhhuuwmbkDKHgBmh7BabU1giU8t6Ww3gRvb0,꼬우면정글하든지,114,81,60,0,0,0,0
-oW-aZ-jwLeHeFRrgJKMepLHd3WtG_m58qRFdeP5LM5aUck,고아원복지반대요,9,126,103,0,0,0,0
-p4V3L5IfamdQ4BSxQkFyazEBSuLuJCCnct2casTmySOIDrMhNnCe1dFpQ,COUNTERSIDE,99,87,70,0,0,0,1
-PsWOGMfMFU-Nfs1bgQ0UMLND-OOsxXgDEAX57zQVMFmsWY,와사비 샐러드,422,739,734,1,0,0,0
-ptp3XL0Jbzuky8EtK7o745BGJi_Nbx7BSQSHG0lS5X6nQs,심권호선생님명언,377,292,268,0,0,0,0
-PWVrBondFS4OkxzdfCQfawrChcCdnxVXlY_5QLwJ-88cGY,미드요밍,103,78,62,0,0,0,0
-q_zEpKrf-Dlif-f1SHh2GvCmoBH6EWGhUt3OlLS5p3kdAQ,Chrvy,216,175,162,0,0,0,0
-Qzt1tck1GE5EKPMBukci9AJ9XTcOeGWstLEoGPM2I-psuNQ,Stay Sunday,1,57,48,0,0,1,0
-r_jt_B4SZPb6jkyNAlFgkhs_Xj98A-myv_Nfs8Up9U0nug,담비에요,444,179,164,0,0,1,0
-rEMEfgwLejXEN_t1p-Z0YJGlJt6MAAFcU1dic8Zi7a2Iw,휘생마늘싹쓰,45,117,120,0,0,0,0
-RPX5WD6Ydmc9-fwnnVYi953kC5yEhWgZ8X3nh3V402FnX4,Dvenxx,180,126,113,0,0,0,0
-S2rXr40R98rHNQ5-9zSET-C6LiCOQdMHPI3aIMORLoxI6c,공보의 원딜,22,47,28,0,0,0,0
-s6a_mZdDOl7KTjGpD_6gaC_mIvOxvIGnqPzz95KJpfrgA,Vv태권브이vV,214,105,67,0,0,0,1
-s8CGAO1SPNQ3iwQCuJPCg-aKSUQPDFaGkHoqNRdVJELKGY,bgdrgn,47,44,34,0,0,1,0
-SbfAls50DgZPzvXEz_vws8bohS4A7r3M6BEBKSXRvL81m4,나만 친구없네,0,92,73,0,0,1,0
-sfravPURKEgEWGOH_tP7D_ijbYSSVxJfgBYFzzGlE83Mso,갱만 다닙니다,24,232,206,0,0,1,1
-sl4oa0g3scbwSEkN7LtD1dvkoGIuYlk-h4-j_icr61YFmTwTR8TM1vnQg,Acoustico,510,370,350,0,0,1,1
-SUO62RJVLX-UQJlMpZijd4O3hw0P2Ot0-FPRjg4l3mB9Q,마스터김병만,53,232,205,0,0,0,0
-swTK7Jf09rvpilWjPMjtI7FUoNz0WPreroVAtpTOnyz9OY,TOPGNAR,146,70,52,0,0,1,1
-t57-wxtadi7eM0otCdblTTIfY2CM6hHNpoBggKijLJLHkOYB_jbCRldvQ,래인1,1,147,112,0,0,1,1
-Taoo5U-YW0Rz83cW69VF4yI4iaXSWxGuEA_AV6ESMY190afJpY5V5KpYA,Yoyo2700,61,77,74,0,0,0,0
-TGPy2L_mlIZ0pIxPWRItJq3G4LM2BmEWFrKVzP3ZAizFK4,노금마,125,306,305,1,0,0,0
-ts9dWsr5OAT_aVnHPI68XZmTUjMfke5Vtp03ZuSEmpNRB4,Heoguri,118,162,146,0,0,0,0
-uB4J_X0pCT2NUJ0RnPnnG1MVDpl3Y8cRum8kBmBuBXE_zw,자취방 댕댕이,38,144,135,1,0,0,0
-UiCLrZcRbOcwZZTPGwVOb9yyL02flHG0DeJOQ7-9F3bQ_rKZW9XBA8-pQ,채 식 좋 아,256,107,92,0,0,0,0
-uV8yLHddAUlJa8d53uIaYFLcOEIIHsa1tjT4OsOGbARuo0,Meldo,22,115,102,0,0,1,1
-UYglsoPqHreTTox5jf7GceDCRX33I3BdBw6NvIT61Z1SLc,딸기맛o,75,107,83,0,0,0,0
-vq8cdI4dogGEZEY3RhGCEPZwhmCj3nPpoJCy02BOOvguhg,민이는 아기얌,1,82,58,0,0,1,0
-W2JUTZVTh6PtXVqq64QbQiPO0KKtj1lTi_nmZrhVkugoDA,강언티,208,289,276,0,0,0,0
-WF2u-o07QeGkRaBWW8mb7PT6h1E9ZTi8nsGRtxSX7pJuPlD-4KyuTvYWw,"4광연4",154,71,50,0,0,0,0
-XCXC2c5clJg1iXyyB-nakJskRy6LbZpgYQFGuvkHUjilL4,BlackPink JS,1,237,193,0,0,1,0
-Xgy7jarAzAztKiDxyWK7mhrY2e4mh_c0LpD3CXx574aCq4,혜지혜,20,116,80,0,0,0,0
-Xqz7WRMxfQePfE97FBP64fDpiAyv3lsQipoQMcekSVdQw,돈까스치즈퐁당,19,41,33,0,0,1,0
-xRcgUV6cYmskPf2Ao3I1v0J3nfa18qtIj9wyWIuNoU4CIo,금기교전,227,176,166,0,0,0,0
-xrvSYjGRQyDv-1cqfUvavcRgeu9UwW1EMcvQkeUxu98xAo,쇼쵸표여,365,243,200,0,0,1,1
-yH3tFLjmOQg-X_YSoUYms9dJpIHWe4BycL5akk5hQ4nJpY,나는돌거북,164,46,32,0,0,0,0
-YOtvmgDg7soe7VxpaN6sRAvszDmaCo_FOG9ORpWXBu6IOB0k99n9FEy7Q,rPwjddlfgdjqjfla,0,226,210,0,0,1,0
-YWdqfZGnP6Yre0NQMW8fkIh_b764t3-LO37_CiepbIby-Y,위즐링,1,126,122,0,0,1,0
-YWIVPLc7dvv9DMMNlH41UDm8v8dVwPR6I_zxmwHmKSa8-k,Mr Humble,1,161,136,0,0,1,0
-YxBlq3c2JXmGCRf08Wrtya-TgrJZeIHcwIFTnV1ObdG7g,P e r,69,196,191,0,0,0,0
-yZ7iCUezpGZzq_qkke__CjVbpQnHtVcONFfVRpjhUvOoNhjRWd2ojmdyw,badukongjian,456,129,80,0,0,1,0
-Z1bEdykrYYTgc-8nMvidub2w9Sr77Jh8W9AQMRikcN2xlqgv6oda0HK5Q,RA 05topking,177,422,415,1,0,0,0
-zDiX5PuNODvEqH8Ut05mnb4cxDm3td9YWgy82W339lZeQ6U,꺾이고싶지않은맘,1,262,262,0,0,1,0
-ZkjgdICKYOqDeDUlbH2xnXKBsiEuWFVsLSR5KeJNpuThuhwi0tnfPbnew,쉬나이웬,203,89,74,0,0,1,0
-Zo4UAETNR_2rOl4MCNQ3Z7cGtk_ZoNNnIcIsL1Xd3wTAUeP,신조선,23,37,17,0,0,1,1
"0__6_DVbzKu_EG86XYFg5JVKpVlgeZKCGGVybCW_4zmcrXI",매혹 에어본,1,164,160,0,0,1,1
"0_cUFQ6ml_zpWEDC5IMmJGJPD3KL0rf1Va6J9N1ahB8XgsE",쉐애리,1,154,120,0,0,0,0
"0-EQbSzbs1nQDmXSSmzMEA_ftZWbDk8liU_mspRotkdxUDE",baby jankos,258,87,68,0,0,0,0
"0-l36Q14cbKTlfCPu9u4ZW-hyPZEY5eQy_oQu0LRUCgJWKc",에 웁,27,126,113,0,0,0,0
"0-ougP2lGO1mDJG4hF-sNkKiAHugDhNZIG3RZMrmeOihBLnF_BY-tS776A",천마검공1,185,294,284,0,0,1,0
"0-w1eG528KdVzg3vWzuBvNYiQ38dvI53r4z0atAhxyJ4piY",순수했던,93,132,128,1,0,0,1
"00IResW45u71dil-lwfQj4tM7qKqHIByo-fthwd1fQ10Xk4",빅나티노래듣기,0,38,26,0,0,0,0
"00PPKOR-KqP4EGUcJzG8IMXtSeEDWYbrvkBIp39xNuPvawk",zacdawson,191,89,61,0,0,0,0
"012TiAXcoNth8cRI1h99HA1RleY9XnRcL7y9gA47DiPIEqMOOEvOEg6_tg",어리바리몽키,179,40,25,0,0,0,0
"01fPVYjANNs0nCZlbbqitzFtRABlSZhz42lY7nO7eA7Gy5o",승훈짜장,208,314,305,0,0,0,1
"01TBy_QbTYyUl9FUYpLAVzoruexKcxL4JFQBL51xmC0Vm-60Yy8jrQSskw",언제쯤언제쯤,497,120,68,0,0,1,0
"02ebJ3uEbdWVzfZNZ5jPVqg044XHwtWYSIZGX4Tiz3nBE94vH8-yA97gAg",애들싫은교대형,0,103,78,0,0,0,0
"02nkRVl2Ziwabko8zMLTjqb0eZtDJmDjtaPAhNWNJLwfrVA",옆구리주의,111,59,36,0,0,1,1
"02tintffTdB1OrUfd1qjSDO3FbfjDfL_-wl2cXfmEm0lXSw",be crazy Viego,16,105,93,0,0,0,0
"02YkGW0-gU0WWxgbuRh_eLBUvY0-OPFJEBLFvUzXKYJjbUPJykEzgS1kdA",잘 자야 돼,155,73,30,0,0,1,0
"037O1A_fniALLD9Bldn0HypM8sDzYTdYSju7z1EUaomYGjZC2ARtth47xw",Mishara,171,177,175,1,0,0,0
"03HRTJFuGnE5EaKDLO8IDuCZk0FrbIphTTBGjhhdR5yUMaM",vve can vvin,402,86,63,0,0,0,1
"0471HUVldx6yQsBEh6slZWos6tLIbWnDY_0vX0NOOy02Ddjf","10 시즌 담원우승",213,207,184,0,0,0,0
"04oEhij7RgaUuk5rm17Kfw_sADqpsxh03FCfM_NSWO8IvfFrrPezO-kdnA","02 RENGARKING",54,337,316,0,0,1,0
"05cVEl-u6lFQaRTFUGxi3E-gc7GKRmcDsgkTKjE7AW5en-XDEXZhbOttfA",전추태산발여호미,109,177,160,0,0,1,1
"05m6XaLnWAlTtGzQL3_SMGtgyE4n0SzX5UmyBP2pIumjGJA",므 룡,23,94,70,0,0,0,0
"05NXJsloXDzx7MJcZ8_8baPeTbRDnACxiOP4k8L_YegQLwI",끈기 인내 노력,23,30,18,0,0,0,0
"05QXG-6iKCJQayYWUoobGPwOAdnXPz6UoS9KAuIOCcy4yuPKG6QhAOqerA",Rnegar,388,162,137,1,0,0,0
"07PkaIwr4ga46quMqqtxuERiqsVMnYZqOhm85wg_XR8fGPk",Love is ug1y,307,117,99,1,0,0,0
"07PyK35OKD49FRSPO5h0BaIX0j-HIu4Dcm16epcA4LvtfnQ",PqGc,75,58,59,0,0,0,0
"07sSbgr5hACTofG50yhaxcSMiMudFJ1BFHeF_DuLV2titro",준식이당,0,139,119,0,0,0,0
"07t79cl4R5koFUidQyrAyQdMISCUAy7pTtEYVD32K7MPEg",Solstice,130,229,205,0,0,0,1
"07uMhySNxFjS0tQIRUZ29-puKLNtmHjn6uEDEGtP5SL06lu9XajAVWwIBQ",일운동밥밥잠밥,59,37,21,0,0,0,0
"08MVk3QoMgzfRlpPbbwGc7UrlBaQzRU9oREBq1JV9UJcYKc0hmyjemLudg",심장파괴,71,195,191,0,0,0,0
"08s25E0dpsH4lVtMBRqtfd7AjRoDAe8ZXi4oSdJNFcNI9fc",xpcn,285,169,140,1,0,0,1
"08zHkhwUjmAuorYZPbgKnLpWMJ3FPSM7u3zq6qnWfk0BKMI",선우는범이되리라,260,390,375,1,0,0,0
"099uI5-W2BomfA8AoH6xlPl5VdKnpifcg3FS4V1RT3q59yM",레몬레몬마들렌,87,326,286,0,0,1,1
"09JaU6os5yh-2aEmatl1Md9DBd0oth7L8sQrASZw2Voq-3km2gyjOPEf9g",superego1,0,194,198,0,0,1,0
"09qOK5Zy_3l3D-7bVEOWZoIiDlR2uJuJGOz47EIiiazAH68",샤 톤,23,267,250,0,0,1,1
"09SrZQ6zLxITMxXo4mXBZeerQcWlmuN8qiYDwIXuAbsf60YjZ_VoxvDzdA",emulp,165,59,45,0,0,1,1
"09uSKGGv9QivX8gjIS3tt0U-2VZ4KJ60WBDQj8GCJBl8sAM",TLS TG,99,296,284,1,0,0,0
"0A1Oj5u7VBiAAEvtWnObMxkBSFuX40V62qMLV0veyuaqVA",likePeyz,21,164,113,0,0,0,0
"0al5X1KAlH19YuU0FfoY8FDgxBbwdq6TBIGK9nHDx3751aqWdmQhPXuWbA",dlavhtmxjek,89,46,42,0,0,0,0
"0AP8wv2ZVD63eRRZsiN1TDuDi41poJN_C3J1hlC1Auaz6os",다이어트힘들엉,84,263,230,0,0,0,0
"0AZMW_Sk_XFNeATKOjw7SUlnbi2K_QgNNwqwDcR3jVX_tQ",나는독가시,1,166,135,0,0,1,1
"0BLnPYPXVNXFOuWi0vQNLyIRsbUWaJyDhvkJP8Q6U7cAvNQ",Gnar fan,0,46,31,0,0,0,0
"0bRB9FE1JzEe-HHs1e3Yt_EvuBCn6v5nIvo-r2mshcoSYg",aaaaaabb,21,202,162,0,0,1,0
"0C6pKty-rksjiiqpyOO3vuXZdhpBSLDxtk9vhdjRZhaFfME",모은콩,83,168,137,0,0,0,0
"0Ci4XvxUMBLbCLIDSJntSNj4lf3pd1ISZJrUDGlS_eGN3QFD_I0WPhk9Fg",마미새,1,53,25,0,0,1,1
"0cKS7_A42LERKML22LoAerK6yZM3Lj9h7HR8npdDrW0bh5isC8Or6s8o2w",qiu yu xin,265,316,273,0,0,1,0
"0CMyxZrWHgXmTfZsqVWdw2a85NrfLd_2sCU2rGc1SoAiCmSkKMIh3VMk2A",jug lok3,202,53,40,0,0,0,0
"0Ctlao0x2i4nKuhFHq-R8Db8L-KkOYs4vdlUDjRT8jRr_1g",응수능수,1,136,63,0,0,1,1
"0cULZNr0Ngq709uUsQnanZZyq9zDegQCgLpDSg8USRdV7Tk",에이핑크,244,100,79,0,0,0,0
"0cuqQWHpUDjGPn1Ml73P2Lze2wNOUMs9p6Bc-BNQSpvH2q_RjfYvjB7N4g",Anke Ch,22,75,50,0,0,1,0
"0Cv_3KJqS51tioOKkb7-2Hadkr4J13L7JNNBdRZeUYWMTkg",딩 폿,289,104,79,1,0,0,0
"0CVSJmpZOJ_ky4gX3RZWPWjGDjMYD8yatdzQZPOG4T7eWUQ",김상원 손 필벤,1,83,72,0,0,0,0
"0cx1tlXSM4Q01IK9ChzpCHszUXAWU_GCbjgFRAZmNIWTDT0",윤준용 안티팬,92,224,212,0,0,0,0
"0DaPQW-3Dgmdu081u5HPKjHjR965FT14XqANRdKMrYWo9VE",Yawnuy,480,92,70,0,0,0,0
"0DDNWwQ0ml5rbbr2MdJc0dmd0IL0bDXtsVUu_06D38koTgtiJWdw57OGKg",lLbBU,70,170,152,0,0,0,0
"0DDTA6pV4syxvjZcYiMUyzxKlCCiK3OZglnhCrD78g_Dya5z6PEKozn-KQ",Isag1Yoichi,21,181,164,0,0,0,0
"0dg5r0LN0cmqVb79oqMe49EuCQNzWflTCfbv--OtLsNuByN-ljkZA-jWLA","25 07 2001",27,102,94,0,0,0,0
"0DPAdDii6GJPvR4P_ZIW9C7Ymoewqw4L5ZsHEt0M-Jhc8cg",짱짱중토,0,65,55,0,0,1,0
"0Dt9qgrXGs9ejIDBR3icnOQtGmroARuYfcSrHY_Ke_WqD0s",삼손마스터,1,83,76,0,0,1,1
"0e5cFeLTd4jeQ_q48dAcP70A17mCrniwuqF7HOq5OdCrGek",litlle bee,0,95,96,0,0,0,0
"0EjSYL09SR6qqJ3bF0fq4YvjrZihhoaOrziOarqDLdcIEto",지금의 나는,67,31,18,0,0,0,0
"0ewGUofXWMLqyq5c57O0-gCE2Xnew6TiHl4lRJ5D0gMnNVA",유 언,0,37,40,0,0,0,0
"0EZqBbtfO17u3muY9hcAtwrLKi1lttLYE-EN6AqGrq2Z2g",IlIIIllIlIIlIIll,1,58,47,0,0,1,1
"0fjBJ11pv257sT4SvLXgQJQBcs3TjNK2cqHSQL69YjSbL2U",우치하 D 켄파치,19,148,146,0,0,0,0
"0fLq7Gmd00WVsvvsH55EX88Nc1v5yEKfro5Rb-17jTLAIA",반갑다남양홍씨다,22,42,32,0,0,0,0
"0G4kTmjgq5gyLe5YPshkNje_zcTx2bUywp3M05R5inklPUA",Sangdy OwO,0,268,265,0,0,0,0
"0gdu4vw_fc4gFOrokVkDGWTZ7eOsKFmY5F-_Q-qvOhHH4F48ACfnFgSIpw",Im a fool,1,98,81,0,0,1,0
"0GfBBanokY5h7cONxn-poykm6L8puAnmSzexsqUtpSjDJzo",Judce,180,76,56,0,0,0,0
"0GNMOyybTCPv8KltyL2-xyTKEI6XtoeAqf89uNjS2CwpQos",반복된핑치민불안,133,94,86,0,0,1,1
"0GYYFumoQNpRfZ3NS3FQHpSiOn03ro6YOipQMXwYHaKkzbJE",가지마내가미안해,189,62,44,0,0,0,0
"0HgNlNi0r9_jaeXTDpmh_8m48piHi2Dc0Dj-7I4tbs7kGss",아파도롤하는친구,355,79,61,1,0,0,1
"0HYhp5KXv5qXcUrxBCXrsp29nnEjYi5B7EU9c6wxvagi_Q",janu1206,177,55,31,0,0,0,1
"0ICnp3P1qjISXZ0lJ2u6LUGjyZ8r7oqpuZ3fxWWxmcZUAsh-dXRWP6jPkw",메가저르,40,123,92,0,0,1,0
"0ipZXI-JccivWnMPXQiCNiWJBFcnKCREMCD_7bedq4bZYiSwODeVADRzvQ",o a  O 물,26,62,35,0,0,1,0
"0IzsHvbJAsnxbS9d1D8H4IXnaU_88rGaCv_NUZ2dyfG2MLo",여아린,36,110,77,0,0,0,0
"0JF44t9DMiSj2Dah_pSfRyOlQojEGpMvCoB98xmWYGxyiM8",킹람머스2,1,67,50,0,0,1,1
"0Jic7WZ57xnp2GyUnctG_aAqxw4cblNCD8uZQkp5xXIIERA",Clover Pansy,226,205,196,0,0,0,0
"0jPpzWen825Qvx4x8goiROIZKEM2IpAn7kNj77iK_09Eok8",그리망치필립,280,205,172,0,0,0,1
"0KAjTyQp06cERxphuKVVHtyK4ZvYkwp9deivDmxe8vokaC4",될 사람은 pig,159,521,509,0,0,0,0
"0kQKqM3N2XlmaAYBL8F66R51ngcMW4eveSubQ9pFwDjWik1hM18fORmiUw",mmmnmmmmnnmn,0,57,41,0,0,0,0
"0ks7nRYgNxz159isPfsZS-1rP9jCA7E9iPL0MjtIhGcoc4A",두뇌파 초코스틱,58,286,227,1,0,0,0
"0LLS0KnJtAL7j4h11SMgzuOQoLSkuuOE6BR1fzqKcMOECsYXnjs7qR4Y_Q",ordinary top9,199,81,59,0,0,0,0
"0lwKS6_ewizUw72_udH-jEtn3lDX-31Z4r3ocF3-_6OfPnA",뉴클래식,1,67,57,0,0,0,1
"0MCSrf7SE0sMzCl9oTBHsQh8_L0Het0u347LgtNxAvphT0g",서폿 출신이에요,73,94,77,0,0,0,0
"0MfUuIuPYEN-zda7TrJDQRzGjXSy3D_P2lXy58XQTmmYwcw",이기는법을,0,267,261,1,0,0,0
"0mgbmNqndLt6DWyvK7jgHMxxKTS3t8O7Scxmh8Sr2E_VlZw",춘식이홍보대사,361,456,441,1,0,1,0
"0mHO87OSfdfhpLEA9fdm5Ib1IFQCduOC7UB8ZUO6zJpn4ho",마님은왱돌쇠에게,62,114,79,0,0,0,0
"0MMU1NUKctmdiIddFEXUdczNz4lOf-JdpyGDrop19-MboaA",안젤로즈,146,82,56,0,0,0,0
"0MNZo94ojsFf0LyWqQiS-qoyTVmlKowme6R2Q_VA_PVORw",올라가고싶다,69,165,148,0,0,0,0
"0MXb0_jg4ObJW1ME69lF_CfCXr4X6OJMXogeUXJx3S0R0a4",트위치 베장김,111,655,647,0,0,0,1
"0NdA23I-nhB-Sth8cbzWRm4uqADo6fDCnwQpc9xNwaD2iw",DB Serendipity,395,121,79,0,0,0,0
"0njU7Lsh-j8bNYOfG5e-EwC12EQZHkgE8TgMeKY_clL58IA",네루마루,94,101,95,0,0,0,0
"0O0hOVb5YNspThnLf-xpsPznq_RyHupHeOhRP4_wRPFnSQ",taizi3,429,217,168,1,0,0,0
"0o3xf_tHRYcw1MfTSBfbWgUs89tZr1kkBdGxUCV3tTVLl0w",Zeri05,511,133,107,0,0,1,1
"0ok0Mj4oWLC2X0XsG0FVfyDyxsXXBRnmiHYkLHvU2usmJX0",치속으로다죽인다,11,279,267,1,0,0,0
"0Ol4d2hcMpfkUz-Uy3UTXnlyVlGg-WGzOuQSHFFLj2713aVf",Lux A,92,109,83,0,0,0,0
"0oyMb_uSii_r9WJq8r0z8V-oW79fJpl4dotIVNwpOvfP-rNF-UReI7Zkdw",meilidechuntao,70,125,125,0,0,1,0
"0p1m1_WmRhYtUloXkQe-Q7dhRvogAYzueU5HumAG27kVdEU",와룡 조우진,102,339,325,0,0,0,0
"0pHU8ld8kKicubNoiyPY73DbHektHf0PXJAP0lVhCDlUmjH0ruXobvftiQ",JINxuanBABY,171,124,89,1,0,0,0
"0pJRetCHVIoa5YFLR42Dc5EaKZsLBre0LpGWKJvjvUQZh1SxqH-44-8Ybw",채팅은부질없더라,162,50,18,0,0,0,1
"0PnR9IPUQhxqP2YRifZVqtJelXyNBdNKJt6LdW0IAGwaDw",유넹이,0,95,87,0,0,0,0
"0pt9wcXIV7xMMuMtL4zZ1Yx-5xmdG9KQOXwsAbKIc8l_DTyc2xal6-PFuw",그래프,17,63,54,0,0,1,0
"0q_ZzrlE4IuY4Fu1ld3de8NBhzqwXFLsFqp5p0DRtYevq1E",질병겜관리청,23,232,187,0,0,0,0
"0q8ZQKsQPaIwGEoDg7pKfGtUP_EgyLj49IQ2QAHkG-5zLYc",무서운 포뇨괴담,37,86,78,0,0,0,0
"0qp_1sKOSYVA8tELHXlEjUKboV_9NIV-GftwAf6c7nT2678",로즈몬드,268,110,92,0,0,0,0
"0QwXgi9zD_ev9JWk8yskW2zVerWx0nfrQNARPovrgpJ5da0",단검치,168,294,256,0,0,0,0
"0r3rVb-4H4QqAVZ6x7qlkI5dKJIIiGAcCNLtKcYfZU-FtTs",자원먹는그브,24,161,156,0,0,0,0
"0r64fEPVvE-FcQRYHDIIOzilis9UUpSt4CHDiT6RKTGEkQ",아큐어,0,59,43,0,0,0,0
"0Rb1gcBqAPqFQu3GFvWCMU4lr2hSfnwelxXcXEjwjcq49vo",여왕럭스 XD,336,113,90,0,0,0,0
"0rc3G9MnaG8Gu4zCl6KprrahjaryT2P7OJWCJkc7TU2VZaldhBpcCNwhgQ",ukUK2,82,72,67,0,0,0,0
"0rFGLCl5WnyYtCgIDZTtTnd8zBz3DqvOf67ywVSazRCFlw",지구야 그럼 목성,410,165,151,0,0,0,0
"0rIMsC_c5sFhWtkCUQN9BovuPH4T5cMD4JBDTggfIE65POQ",마이펫 스노우볼,329,314,299,0,0,1,0
"0RzcKUJBZ5a5oXRgneWUgFRBaYm5AXMRIRj-k_N4VzQqdZE",단검 주워줘,0,61,39,0,0,1,0
"0s2KzoK7A_Yk4B2CQm2b0fCMNTtAlTVnCgra1ve7Og7dRQ",NdymionKyriaN,292,215,202,0,0,0,0
"0Sc61sv25gUOeNZ0w_40Pd7YwC2oBhtFn203xtRfp8gW-As",트린버프좀,40,147,115,0,0,1,0
"0sNJTfybuUvTwlJFeOnuR_nFuf3j9l-HjSEUI-w-4cLDE-Wte1XzpvvWJg",저도 강타 있어요,19,366,336,0,0,1,0
"0SqQGxCVuvrMf1mZ91K0-jBCOyYbZT6Fll5V_bSsbNHR-DlltrfPqQhp4g",프제짱,312,53,27,0,0,0,0
"0SWdwU3YOBWGTL3ARXFh_PSuZrATbt0yr7K_07rTEb3Q1w",까미야뒤로굴러,256,178,149,0,0,0,0
"0T3VGRFb17e9_sYTBIiAFKeePcYETVFD9j4q0wzVkOFh-g4",나 경,71,117,90,0,0,0,0
"0tG6hbUQuTn5kJ1qTjg4TL1B95UD1AYN7DvY3Ptqm9oiy4FKBSpwIOHQ6A",내가뭐라고했더라,171,140,123,1,0,0,0
"0Toe3AYG-QO3KenWIvoofnkNdn4l2MS0nftWIib4hYc5MSs",cheon2,488,112,94,0,0,0,0
"0tsT4jX6ewhFCYBVU9ayvEmf4j7QC5WiChEmGfbrQlZPCT8",n1ght dancer,177,116,111,0,0,0,0
"0tXuExhR45KXu02wcB8iYmJ64zPePSG1_ZUhVcwOO7su2w",고수가되고픈,1,152,140,0,0,1,0
"0tYWCZutYjVF61Vz2EjMuHMMoOUiQrQzRRgqvFQsqmxVgKY",SeongHw4n,0,30,23,0,0,1,1
"0U6ps0XtY-nA17K8on7HFny21hKTZRsJX2PD5BfMASaajb8",의현왕자,272,118,92,0,0,0,0
"0Upm9aLCiPHG_2t9HPpE_oeDEVuyYyEd20hPyIRN3pW0-pI",성호리,143,68,53,0,0,0,0
"0Uq7TaIfrXpBFflPRSxYFvs6T4M5iUXlJ_5lwAS0pUq-7zZVTSFps2WAAA",CCZ,0,72,64,0,0,0,0
"0vdXrhZiHOiw-j7UPFs6yS-EMXmf8TjIRgUSz6jdn6pVl9M",찌교수님,404,499,482,0,0,0,0
"0vFYuiBqS8PcetfkPSBgyzkS-RcPya7IXOqnlLV38wnBxOE",이동기 혐오자,1,67,60,0,0,1,0
"0vGu3I7rT_ey04SBFaGEIpl0g94qso177TwAw8e_orkuMQ","28살은청춘일까",71,74,59,0,0,1,1
"0vMusLYyb2IiCDE1VoIaJAOZGiLNxSS9STpkZroAlWxzhlU",바이루욜,39,175,154,0,0,0,0
"0VTc-CY9zIlj7qCiFmXnbwtqIblXSc8Zuhc3FbjpjY_Agg",뚜 깅,40,285,290,0,0,0,0
"0vx6dotPVZvbRpku6Rj7lkNrDn0KvLzxKGrTc4NWmtRCo9425DuZJ15kRg","10층에살고싶은",140,405,399,1,0,0,0
"0WMEraHfipCoZDHuSQeM9YoASjOA7D1bIjvKv3SbWzyBX4E",Lv1 하이머딩거,310,241,228,0,0,0,0
"0WTvfU7mIZPGhG1uxDfmrnFp2sEA7wqVAIB7E3bBUdj1LXY",김지희2,40,136,95,0,0,1,0
"0WZPSz7aKmEs5u7JGz68SRagTvkJwECfiFZbuq3QPVZ76nKywv6U5w2qRQ",Zhonb,50,90,55,0,0,0,0
