,item_id,item_name,item_desc,item_icon,item_plaintext,item_totalgold,item_basegold
230,6675,나보리 신속검,<mainText><stats>공격력 <attention>60</attention><br>치명타 확률 <attention>20%</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>깨달음:</passive>  치명타 확률이 40% 이상일 경우 기본 공격을 하면 궁극기가 아닌 스킬의 재사용 대기시간이 감소합니다.<li><passive>비영구:</passive>  스킬이 치명타 확률에 비례해 증가한 피해를 입힙니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6675.png,,3400,825
231,6676,징수의 총,<mainText><stats>공격력 <attention>55</attention><br>치명타 확률 <attention>20%</attention><br>물리 관통력 <attention>12</attention></stats><br><li><passive>죽음과 세금:</passive> 적 챔피언에게 피해를 입혀 체력이 5% 이하가 되면 처형합니다. 챔피언 처치 시 추가로 25골드를 얻습니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6676.png,,3000,425
232,6677,분노의 칼,<mainText><stats>공격 속도 <attention>25%</attention></stats><br><li><passive>분노:</passive> 치명타 확률이 <OnHit>적중 시</OnHit> 피해량으로 전환됩니다. 치명타 확률 20%당 <physicalDamage>35</physicalDamage>의 피해(<OnHit>적중 시</OnHit> )를 입힙니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6677.png,,800,200
233,6691,드락사르의 황혼검,<mainText><stats>공격력 <attention>60</attention><br>물리 관통력 <attention>18</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>밤의 추적자:</passive> 챔피언에게 기본 공격 시 피해를 추가로 입힙니다. 또한 근접 챔피언의 경우 대상을 <status>둔화</status>시킵니다. 피해를 입은 챔피언이 3초 내에 처치되면 재사용 대기시간이 초기화되며 <keywordStealth>투명</keywordStealth> 상태가 됩니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 스킬 가속 및 이동 속도.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6691.png,,3100,900
234,6692,월식,<mainText><stats>공격력 <attention>60</attention><br>물리 관통력 <attention>12</attention><br>스킬 가속 <attention>15</attention></stats><br><br><li><passive>늘 떠오르는 달:</passive> 1.5초 내에 한 챔피언에게 별개의 기본 공격이나 스킬로 2회 공격하면 피해를 추가로 입히고 이동 속도가 상승하며 일정 피해를 흡수하는 보호막을 얻습니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 방어구 관통력 및 이동 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6692.png,,3100,900
235,6693,자객의 발톱,<mainText><stats>공격력 <attention>60</attention><br>물리 관통력 <attention>18</attention><br>스킬 가속 <attention>20</attention></stats><br><br><active>사용 시 -</active> <active>모래 일격:</active> 지정한 적 챔피언을 관통해 돌진하며 피해를 입히고 대상에게 입히는 피해량이 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 물리 관통력 및 이동 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6693.png,,3100,900
236,6694,세릴다의 원한,<mainText><stats>공격력 <attention>45</attention><br>방어구 관통력 <attention>30%</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>매서운 추위:</passive> 스킬로 적에게 피해를 입히면 <status>둔화</status>시킵니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6694.png,,3200,650
237,6695,독사의 송곳니,<mainText><stats>공격력 <attention>55</attention><br>물리 관통력 <attention>12</attention></stats><br><li><passive>보호막 파괴자:</passive> 적 챔피언에게 피해를 입히면 받는 보호막의 효과를 감소시킵니다. 보호막 파괴자에 영향을 받지 않은 적에게 피해를 입히면 보호막을 모두 감소시킵니다.<br><br>아이템 성능은 근접 챔피언과 원거리 챔피언에게 각각 다르게 적용됩니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6695.png,,2600,625
238,6696,원칙의 원형낫,<mainText><stats>공격력 <attention>55</attention><br>물리 관통력 <attention>18</attention><br>스킬 가속 <attention>25</attention></stats><br><li><passive>흐름:</passive> 피해를 입힌 챔피언이 3초 내에 처치되면 궁극기 총 재사용 대기시간의 20%를 돌려받습니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6696.png,,3000,800
239,7000,암살자의 발톱,<mainText><stats>공격력 <ornnBonus>75</ornnBonus><br>물리 관통력 <ornnBonus>26</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><br><active>사용 시 -</active> <active>모래 일격:</active> 지정한 적 챔피언을 관통해 돌진하며 피해를 입히고 대상에게 입히는 피해량이 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 물리 관통력 및 이동 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7000.png,,3100,0
240,7001,천체 정렬,<mainText><stats>공격력 <ornnBonus>80</ornnBonus><br>물리 관통력 <ornnBonus>20</ornnBonus><br>스킬 가속 <ornnBonus>20</ornnBonus></stats><br><br><li><passive>늘 떠오르는 달:</passive> 1.5초 내에 한 챔피언에게 별개의 기본 공격이나 스킬로 2회 공격하면 피해를 추가로 입히고 이동 속도가 상승하며 일정 피해를 흡수하는 보호막을 얻습니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 방어구 관통력 및 이동 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7001.png,,3100,0
241,7002,드락사르의 암흑검,<mainText><stats>공격력 <ornnBonus>75</ornnBonus><br>물리 관통력 <ornnBonus>26</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><li><passive>밤의 추적자:</passive> 챔피언에게 기본 공격 시 피해를 추가로 입힙니다. 또한 근접 챔피언의 경우 대상을 <status>둔화</status>시킵니다. 피해를 입은 챔피언이 3초 내에 처치되면 재사용 대기시간이 초기화되며 <keywordStealth>투명</keywordStealth> 상태가 됩니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 스킬 가속 및 이동 속도.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7002.png,,3100,0
242,7005,얼어붙은 주먹,"<mainText><stats>체력 <ornnBonus>550</ornnBonus><br>방어력 <ornnBonus>70</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><li><passive>주문 검:</passive> 스킬을 사용하고 나면 다음 기본 공격 시 추가 피해를 입히고 2.5초 동안 서리 영역을 생성합니다. 서리 영역을 지나는 적들은 <status>둔화</status>됩니다. 첫 번째 대상은 무력화되어 100% 더 둔화되고 2.5초 동안 내게 입히는 피해량이 10% 감소합니다. (1.5초 )<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 <attention>체력 50</attention>, <attention>강인함 5%</attention>, <attention>둔화 저항 5%</attention><br></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7005.png,,3000,0
243,7006,태풍,<mainText><stats>공격력 <ornnBonus>80</ornnBonus><br>공격 속도 <ornnBonus>35%</ornnBonus><br>치명타 확률 <attention>20%</attention></stats><br><br><active>사용 시 -</active> <active>폭우:</active> 지정 방향으로 돌진하며 착지 지점 주변 체력이 가장 낮은 적에게 발사체 3개를 날려 피해를 입힙니다. 체력이 낮을수록 피해량이 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 이동 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7006.png,,3400,0
244,7007,쓰러진 용의 제물,<mainText><stats>공격력 <ornnBonus>85</ornnBonus><br>공격 속도 <ornnBonus>40%</ornnBonus><br>치명타 확률 <attention>20%</attention></stats><br><li><passive>벼락:</passive> 세 번째 기본 공격을 가할 때마다 고정 피해를 추가로 입힙니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 공격 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7007.png,,3400,0
245,7008,핏빛 철갑궁,<mainText><stats>공격력 <ornnBonus>65</ornnBonus><br>공격 속도 <ornnBonus>30%</ornnBonus><br>치명타 확률 <attention>20%</attention><br>생명력 흡수 <ornnBonus>8%</ornnBonus></stats><br><li><passive>생명선:</passive> 피해를 받아 체력이 30% 아래가 될 경우 피해를 흡수하는 보호막을 얻습니다. 또한 공격력을 얻습니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 공격력 및 체력.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7008.png,,3400,0
246,7009,이케시아의 저주,<mainText><stats>주문력 <ornnBonus>90</ornnBonus><br>체력 <ornnBonus>450</ornnBonus><br>스킬 가속 <ornnBonus>20</ornnBonus><br>모든 피해 흡혈 <ornnBonus>8%</ornnBonus></stats><br><li><passive>공허의 부패:</passive> 적 챔피언에게 피해를 입힐 시 매초 추가 피해를 입힙니다. 피해량이 최대가 되면 추가 피해량을 <trueDamage>고정 피해</trueDamage>로 전환합니다. <br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 모든 피해 흡혈 및 주문력.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7009.png,,3200,0
247,7010,어스름의 기원,<mainText><stats>주문력 <ornnBonus>120</ornnBonus><br>체력 <ornnBonus>400</ornnBonus><br>스킬 가속 <ornnBonus>30</ornnBonus></stats><br><li><passive>영혼 찢기:</passive> 챔피언에게 피해를 입히면 추가 마법 피해를 입히고 이동 속도가 상승합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 스킬 가속.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7010.png,,3200,0
248,7011,업그레이드 비행팩,<mainText><stats>주문력 <ornnBonus>120</ornnBonus><br>마법 관통력 <ornnBonus>10</ornnBonus><br>체력 <ornnBonus>350</ornnBonus><br>스킬 가속 <ornnBonus>20</ornnBonus></stats><br><br><active>사용 시 -</active> <active>초음속:</active> 지정 방향으로 돌진하며 부채꼴 모양으로 피해를 입히는 마법 탄환을 발사합니다. 그리고 적 챔피언 방향으로 이동할 때 이동 속도가 상승합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 마법 관통력.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7011.png,,3200,0
249,7012,리안드리의 슬픔,<mainText><stats>주문력 <ornnBonus>110</ornnBonus><br>마나 <ornnBonus>800</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><li><passive>고뇌:</passive> 대상의 추가 체력에 비례해 챔피언에게 추가 마법 피해를 입힙니다.<li><passive>고통:</passive> 스킬로 피해를 입히면 일정 시간 동안 적을 불태웁니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 스킬 가속.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7012.png,,3200,0
250,7013,루덴의 눈,<mainText><stats>주문력 <ornnBonus>100</ornnBonus><br>마법 관통력 <ornnBonus>10</ornnBonus><br>마나 <ornnBonus>800</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><li><passive>메아리:</passive> 스킬로 피해를 입히면 대상과 주변 3명의 적에게 마법 피해를 입히고 이동 속도가 상승합니다. 챔피언에게 스킬 피해를 입히면 이 아이템의 재사용 대기시간이 감소합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 마법 관통력. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7013.png,,3200,0
251,7014,영원한 겨울,<mainText><stats>주문력 <ornnBonus>90</ornnBonus><br>체력 <ornnBonus>350</ornnBonus><br>마나 <ornnBonus>800</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><br><active>사용 시 -</active> <active>빙결:</active> 원뿔 범위 내의 적들에게 피해를 입히고 맞은 적들을 <status>둔화</status>시킵니다. 범위 중앙의 적들은 <status>속박</status>됩니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 주문력. <br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7014.png,,2800,0
252,7015,무한한 허기,<mainText><stats>공격력 <ornnBonus>70</ornnBonus><br>체력 <ornnBonus>450</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus><br>모든 피해 흡혈 <ornnBonus>12%</ornnBonus></stats><br><br><active>사용 시 -</active> <active>갈망의 가르기:</active> 주변 적에게 피해를 입힙니다. 챔피언을 맞힐 때마다 체력을 회복합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 체력 및 스킬 가속</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7015.png,,3300,0
253,7016,몽상파쇄자,<mainText><stats>공격력 <ornnBonus>60</ornnBonus><br>공격 속도 <ornnBonus>30%</ornnBonus><br>체력 <ornnBonus>400</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><br><active>사용 시 -</active> <active>제압의 가르기:</active> 주변 적에게 피해를 입히고 <status>둔화</status>시킵니다. 이동하며 사용할 수 있습니다.<br><li><passive>비장한 걸음:</passive> 물리 피해를 입히면 이동 속도가 상승합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 이동 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7016.png,,3300,0
254,7017,신성시해자,<mainText><stats>공격력 <ornnBonus>60</ornnBonus><br>체력 <ornnBonus>450</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><li><passive>주문 검:</passive> 스킬을 사용하고 나면 다음 기본 공격 시 추가 피해(<OnHit>적중 시</OnHit> )를 입힙니다. 대상이 챔피언일 경우 체력을 회복합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 방어구 관통력 및 마법 관통력.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7017.png,,3300,0
255,7018,무한한 삼위일체,"<mainText><stats>공격력 <ornnBonus>45</ornnBonus><br>공격 속도 <ornnBonus>40%</ornnBonus><br>체력 <ornnBonus>400</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><li><passive>삼중 공격:</passive> 기본 공격 시 이동 속도가 상승합니다. 대상이 챔피언일 경우 기본 공격력이 증가하며, 이 효과는 중첩됩니다.<li><passive>주문 검:</passive> 스킬을 사용하고 나면 다음 기본 공격 시 추가 피해를 입힙니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 공격력, 스킬 가속 및 이동 속도.</mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7018.png,,3333,0
256,7019,황금 새벽의 유물함,<mainText><stats>체력 <ornnBonus>400</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus><br>방어력 <ornnBonus>40</ornnBonus><br>마법 저항력 <ornnBonus>40</ornnBonus></stats><br><br><active>사용 시 -</active> <active>헌신:</active> 주변 아군에게 <shield>보호막</shield>을 부여합니다. 보호막은 서서히 사라집니다.<br><li><passive>전념:</passive> 주변 아군 챔피언의 방어력과 <scaleMR>마법 저항력</scaleMR>을 증가시킵니다. <br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 방어력과 마법 저항력이 <passive>전념</passive> 효과만큼 상승합니다.<br><br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7019.png,,2500,0
257,7020,슈렐리아의 진혼곡,<mainText><stats>주문력 <ornnBonus>70</ornnBonus><br>체력 <ornnBonus>300</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus><br>기본 마나 재생 <ornnBonus>200%</ornnBonus></stats><br><br><active>사용 시 -</active> <active>고무:</active> 주변 아군들의 이동 속도가 상승합니다.<li><passive>동기 부여:</passive> 다른 아군 챔피언을 강화하거나 보호하면 둘 다 이동 속도가 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 스킬 가속.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7020.png,,2500,0
258,7021,성운 투척기,<mainText><stats>주문력 <ornnBonus>70</ornnBonus><br>체력 <ornnBonus>300</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus><br>기본 마나 재생 <ornnBonus>200%</ornnBonus></stats><br><li><passive>별빛 은총:</passive> 전투에서 챔피언에게 기본 공격이나 스킬을 가하면 주변에서 가장 많은 피해를 입은 아군의 체력을 회복시킵니다. 챔피언과 전투에 돌입하고 매초가 지날 때마다 체력 회복과 보호막 효과가 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 <passive>별빛 은총</passive> 회복량이 증가합니다.<br><br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7021.png,,2500,0
259,7022,지휘관의 입지,"<mainText><stats>주문력 <ornnBonus>70</ornnBonus><br>체력 <ornnBonus>300</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus><br>기본 마나 재생 <ornnBonus>200%</ornnBonus></stats><br><li><passive>합동 공격:</passive> 챔피언을 스킬로 <status>둔화</status> 또는 <status>이동 불가</status> 상태로 만들면 추가 피해를 입히고 표식을 남깁니다. 아군 챔피언이 해당 적에게 피해를 입히면 표식이 폭발하며 추가 피해를 입히고, 자신과 아군의 이동 속도가 상승합니다. <br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 주문력. <br></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7022.png,,2500,0
260,7023,별의 균형,<mainText><stats>체력 <ornnBonus>400</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus><br>방어력 <ornnBonus>40</ornnBonus><br>마법 저항력 <ornnBonus>40</ornnBonus></stats><br><li><passive>광휘:</passive> 챔피언을 <status>이동 불가</status> 상태로 만들거나 자신이 <status>이동 불가</status> 상태가 되면 대상과 주변 적 챔피언들이 받는 피해가 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 <attention> 방어력 및 마법 저항력</attention></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7023.png,,2500,0
261,7024,중단,<mainText><stats>주문력 <ornnBonus>90</ornnBonus><br>체력 <ornnBonus>350</ornnBonus><br>마나 <ornnBonus>800</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><li><passive>신성한 보호:</passive> <keywordMajor>보호</keywordMajor>를 받아 챔피언으로부터 받는 피해가 감소합니다. <keywordMajor>보호</keywordMajor> 효과는 챔피언에게 피해를 받은 후 1.5초 동안 지속됩니다. <li><passive>신의 선물:</passive> <keywordMajor>보호</keywordMajor> 상태일 때와 보호 효과가 끝난 뒤 3초 동안 주문력을 얻습니다. <br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 이동 속도 및 주문력.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7024.png,,2800,0
262,7025,레비아탄,<mainText><stats>체력 <ornnBonus>1050</ornnBonus><br>기본 체력 재생 <ornnBonus>300%</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><li><passive>거인의 흡수:</passive> 700의 사거리 내에 있는 챔피언을 상대로 3초 동안 강력한 공격을 충전합니다. 충전된 공격은 대상에게 125+최대 체력의 <scalehealth>6%</scalehealth>에 해당하는 추가 물리 피해를 입히고 피해량의 10%만큼 최대 체력을 얻습니다. 대상별 재사용 대기시간은 30초입니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 체력이 <attention>1%</attention> 증가하고 챔피언이 <attention>6%</attention> 거대해집니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7025.png,,3200,0
263,7026,무언의 기생갑,"<mainText><stats>체력 <ornnBonus>550</ornnBonus><br>방어력 <ornnBonus>40</ornnBonus><br>마법 저항력 <ornnBonus>40</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><li><passive>공허 태생의 저항력:</passive> 챔피언과 전투 중 매초 <scaleArmor>방어력</scaleArmor> 및 <scaleMR>마법 저항력</scaleMR> 중첩을 획득하며 최대 8회 중첩됩니다. 최대 중첩에서 강화되어 주변 적들을 즉시 흡수하고 마법 피해를 입히며, 자신의 체력을 회복하고, 전투가 끝날 때까지 추가 방어력 및 마법 저항력이 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 <attention>방어력 및 마법 저항력</attention></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7026.png,,3200,0
264,7027,태고의 새벽,<mainText><stats>체력 <ornnBonus>550</ornnBonus><br>방어력 <ornnBonus>40</ornnBonus><br>마법 저항력 <ornnBonus>40</ornnBonus><br>스킬 가속 <ornnBonus>25</ornnBonus></stats><br><li><passive>인도하는 빛:</passive> 궁극기를 사용하면 초월하여 최대 체력이 증가합니다. 초월 상태에서 자신과 아군이 서서히 체력을 회복합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 체력</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7027.png,,3200,0
265,7028,무한 융합,"<mainText><stats>주문력 <ornnBonus>80</ornnBonus><br>체력 <ornnBonus>550</ornnBonus><br>마나 <ornnBonus>550</ornnBonus></stats><br><br>60초마다 체력 20, 마나 20, 주문력 4씩 최대 10번 체력 200, 마나 200, 주문력 40까지 얻습니다. 최대 중첩에 도달하면 레벨이 오르며 모든 영원 효과가 50% 증가합니다.<br><li><passive>영원:</passive> 챔피언에게 받은 감소 전 피해량의 7%에 해당하는 마나를 회복하고 사용한 마나의 25%에 해당하는 체력을 회복합니다. 스킬 사용 1회당 초당 최대 20의 체력을 회복합니다. 이렇게 회복한 체력 또는 마나 200당 <speed>이동 속도가 35%</speed> 증가합니다. 이 효과는 3초에 걸쳐 점차 감소합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 <attention>스킬 가속 5.</attention></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7028.png,,2800,0
266,7050,갱플랭크 Placeholder,,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/7050.png,새로운 갱플랭크 인터페이스 추가 예정!,0,0
267,8001,증오의 사슬,"<mainText><stats>체력 <attention>650</attention><br>스킬 가속 <attention>20</attention></stats><br><br><active>사용 시 -</active> <active>맹세:</active> 피의 복수를 할 숙적을 선택합니다. (90초)<br><li><passive>피의 복수:</passive> 숙적으로부터 받는 피해량이 감소합니다. (피의 복수 중첩당 상승) 시간이 지남에 따라 중첩을 얻으며, 60초 후에 최대 중첩에 도달합니다.<li><passive>복수:</passive> 최대 중첩 시 근처에 있는 숙적의 강인함이 감소합니다.<br><br><rules>죽은 상태에서도 전장 전체에 사용할 수 있습니다. 새로운 대상을 지정하면 중첩이 초기화됩니다. 챔피언과 전투 중일 때는 15초 동안 사용할 수 없습니다.</rules><br><br><flavorText>''그녀는 그자를 파멸시키는 데 자신의 삶을 바치겠다고 맹세했다. 건틀릿이 그 증인이지.''</flavorText></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/8001.png,,2500,800
268,8020,심연의 가면,<mainText><stats>체력 <attention>550</attention><br>마나 <attention>300</attention><br>마법 저항력 <attention>40</attention><br>스킬 가속 <attention>10</attention></stats><br><li><passive>영원:</passive> 챔피언에게 받은 감소 전 피해량의 7%에 해당하는 마나를 회복하고 사용한 마나의 25%에 해당하는 체력을 회복합니다. 스킬 사용 1회당 초당 최대 20의 체력을 회복합니다.<li><passive>파괴:</passive> 주변 적 챔피언들에게 <status>저주</status>를 내려 마법 저항력을 감소시킵니다. <status>저주</status>를 내린 적 하나당 마법 저항력을 얻습니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/8020.png,,3000,450
